date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:22	76672/76672	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2011%20Jul%202022%2020:36:21%20GMT	https://fonts.gstatic.com/s/dancingscript/v24/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BAyoHTQ.ttf	/Users/bs/theme/master_wedding/nunung6/fonts.gstatic.com/s/dancingscript/v24/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BAyoHTQ.ttf	(from https://fonts.googleapis.com/css2?family=Dancing+Script:wght@400;500&family=Roboto:wght@100;300;400&display=swap)
16:38:23	129724/129724	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:38%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOkCnqEu92Fr1MmgWxP.ttf	/Users/bs/theme/master_wedding/nunung6/fonts.gstatic.com/s/roboto/v30/KFOkCnqEu92Fr1MmgWxP.ttf	(from https://fonts.googleapis.com/css2?family=Dancing+Script:wght@400;500&family=Roboto:wght@100;300;400&display=swap)
16:38:24	128256/128256	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:44%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmSU5vAw.ttf	/Users/bs/theme/master_wedding/nunung6/fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmSU5vAw.ttf	(from https://fonts.googleapis.com/css2?family=Dancing+Script:wght@400;500&family=Roboto:wght@100;300;400&display=swap)
16:38:25	129584/129584	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:25:02%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOmCnqEu92Fr1Me5Q.ttf	/Users/bs/theme/master_wedding/nunung6/fonts.gstatic.com/s/roboto/v30/KFOmCnqEu92Fr1Me5Q.ttf	(from https://fonts.googleapis.com/css2?family=Dancing+Script:wght@400;500&family=Roboto:wght@100;300;400&display=swap)
16:38:26	2437/2437	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2009:38:25%20GMT	https://kadio.id/demo/c	/Users/bs/theme/master_wedding/nunung6/kadio.id/demo/c.html	(from https://connect.facebook.net/en_US/fbevents.js)
16:38:27	2437/2437	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2009:38:26%20GMT	https://kadio.id/demo/b	/Users/bs/theme/master_wedding/nunung6/kadio.id/demo/b.html	(from https://connect.facebook.net/en_US/fbevents.js)
16:38:28	2440/2440	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2009:38:27%20GMT	https://kadio.id/demo/POST	/Users/bs/theme/master_wedding/nunung6/kadio.id/demo/POST.html	(from https://connect.facebook.net/en_US/fbevents.js)
16:38:29	894/894	---MCZ	200	added ('OK')	text/plain	date:Thu,%2023%20Feb%202023%2009:38:28%20GMT	https://www.facebook.com/robots.txt		(from https://kadio.id/demo/ocean-rose)
16:38:29	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Feb%202023%2009:38:29%20GMT	https://www.googletagmanager.com/robots.txt		(from https://kadio.id/demo/ocean-rose)
16:38:31	1872/1872	---MCZ	200	added ('OK')	text/plain	date:Wed,%2013%20Jul%202022%2019:00:00%20GMT	https://www.google.com/robots.txt		(from https://kadio.id/demo/ocean-rose)
